At 1591742885.52 	 CP:	 4 	 807.86 	  8 	 807.86 	 0 	 807.86	 0 	 807.86	 0 	 807.86	 0 	 807.86	 0 	 807.86	 0 	 807.86	 0 	 807.86	 0 	 807.86	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.64 	 CP:	 4 	 807.98 	  8 	 807.98 	 0 	 807.98	 0 	 807.98	 0 	 807.98	 0 	 807.98	 0 	 807.98	 0 	 807.98	 0 	 807.98	 0 	 807.98	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.77 	 CP:	 4 	 808.10 	  8 	 808.10 	 0 	 808.10	 0 	 808.10	 0 	 808.10	 0 	 808.10	 0 	 808.10	 0 	 808.10	 0 	 808.10	 0 	 808.10	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.89 	 CP:	 4 	 808.22 	  8 	 808.22 	 0 	 808.22	 0 	 808.22	 0 	 808.22	 0 	 808.22	 0 	 808.22	 0 	 808.22	 0 	 808.22	 0 	 808.22	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.01 	 CP:	 4 	 808.34 	  8 	 808.34 	 0 	 808.34	 0 	 808.34	 0 	 808.34	 0 	 808.34	 0 	 808.34	 0 	 808.34	 0 	 808.34	 0 	 808.34	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.13 	 CP:	 4 	 808.46 	  8 	 808.46 	 0 	 808.46	 0 	 808.46	 0 	 808.46	 0 	 808.46	 0 	 808.46	 0 	 808.46	 0 	 808.46	 0 	 808.46	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.26 	 CP:	 4 	 808.59 	  8 	 808.59 	 0 	 808.59	 0 	 808.59	 0 	 808.59	 0 	 808.59	 0 	 808.59	 0 	 808.59	 0 	 808.59	 0 	 808.59	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.38 	 CP:	 4 	 808.71 	  8 	 808.71 	 0 	 808.71	 0 	 808.71	 0 	 808.71	 0 	 808.71	 0 	 808.71	 0 	 808.71	 0 	 808.71	 0 	 808.71	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.50 	 CP:	 4 	 808.83 	  8 	 808.83 	 0 	 808.83	 0 	 808.83	 0 	 808.83	 0 	 808.83	 0 	 808.83	 0 	 808.83	 0 	 808.83	 0 	 808.83	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.62 	 CP:	 4 	 808.95 	  8 	 808.95 	 0 	 808.95	 0 	 808.95	 0 	 808.95	 0 	 808.95	 0 	 808.95	 0 	 808.95	 0 	 808.95	 0 	 808.95	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.74 	 CP:	 4 	 809.08 	  8 	 809.08 	 0 	 809.08	 0 	 809.08	 0 	 809.08	 0 	 809.08	 0 	 809.08	 0 	 809.08	 0 	 809.08	 0 	 809.08	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.86 	 CP:	 4 	 809.20 	  8 	 809.20 	 0 	 809.20	 0 	 809.20	 0 	 809.20	 0 	 809.20	 0 	 809.20	 0 	 809.20	 0 	 809.20	 0 	 809.20	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742886.98 	 CP:	 4 	 809.32 	  8 	 809.32 	 0 	 809.32	 0 	 809.32	 0 	 809.32	 0 	 809.32	 0 	 809.32	 0 	 809.32	 0 	 809.32	 0 	 809.32	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.11 	 CP:	 4 	 809.44 	  8 	 809.44 	 0 	 809.44	 0 	 809.44	 0 	 809.44	 0 	 809.44	 0 	 809.44	 0 	 809.44	 0 	 809.44	 0 	 809.44	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.23 	 CP:	 4 	 809.56 	  8 	 809.56 	 0 	 809.56	 0 	 809.56	 0 	 809.56	 0 	 809.56	 0 	 809.56	 0 	 809.56	 0 	 809.56	 0 	 809.56	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.35 	 CP:	 4 	 809.68 	  8 	 809.68 	 0 	 809.68	 0 	 809.68	 0 	 809.68	 0 	 809.68	 0 	 809.68	 0 	 809.68	 0 	 809.68	 0 	 809.68	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.47 	 CP:	 4 	 809.80 	  8 	 809.80 	 0 	 809.80	 0 	 809.80	 0 	 809.80	 0 	 809.80	 0 	 809.80	 0 	 809.80	 0 	 809.80	 0 	 809.80	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.59 	 CP:	 4 	 809.93 	  8 	 809.93 	 0 	 809.93	 0 	 809.93	 0 	 809.93	 0 	 809.93	 0 	 809.93	 0 	 809.93	 0 	 809.93	 0 	 809.93	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.71 	 CP:	 4 	 810.05 	  8 	 810.05 	 0 	 810.05	 0 	 810.05	 0 	 810.05	 0 	 810.05	 0 	 810.05	 0 	 810.05	 0 	 810.05	 0 	 810.05	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.84 	 CP:	 4 	 810.17 	  8 	 810.17 	 0 	 810.17	 0 	 810.17	 0 	 810.17	 0 	 810.17	 0 	 810.17	 0 	 810.17	 0 	 810.17	 0 	 810.17	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742887.96 	 CP:	 4 	 810.29 	  8 	 810.29 	 0 	 810.29	 0 	 810.29	 0 	 810.29	 0 	 810.29	 0 	 810.29	 0 	 810.29	 0 	 810.29	 0 	 810.29	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
